@attribute name string
@attribute pcm_LOGenergy_sma_maxPos numeric
@attribute emotion {sadness,neutral,joy,anger}


@Data
'fixed_8 Pyktis_90',3.300000e+01,anger
'fixed_3 Pyktis_44',2.460000e+02,anger
'fixed_8 Pyktis_91',8.100000e+01,anger
'fixed_10 Liudesys_34',2.170000e+02,sadness
'fixed_5 Pyktis_81',2.060000e+02,anger
'fixed_3 Pyktis_45',1.510000e+02,anger
'fixed_5 Pyktis_82',8.700000e+01,anger
'fixed_10 Liudesys_35',2.010000e+02,sadness
'fixed_3 Pyktis_46',1.300000e+02,anger
'fixed_8 Pyktis_92',7.200000e+01,anger
'fixed_8 Pyktis_93',2.800000e+02,anger
'fixed_10 Liudesys_36',1.780000e+02,sadness
'fixed_3 Pyktis_47',3.800000e+01,anger
'fixed_5 Pyktis_83',1.380000e+02,anger
'fixed_8 Pyktis_94',1.800000e+02,anger
'fixed_10 Liudesys_37',2.010000e+02,sadness
'fixed_10 Liudesys_38',3.370000e+02,sadness
'fixed_3 Pyktis_48',1.780000e+02,anger
'fixed_5 Pyktis_84',1.640000e+02,anger
'fixed_10 Liudesys_39',3.120000e+02,sadness
'fixed_3 Pyktis_49',2.000000e+01,anger
'fixed_8 Pyktis_95',7.500000e+01,anger
'fixed_10 Liudesys_40',2.010000e+02,sadness
'fixed_5 Pyktis_85',3.470000e+02,anger
'fixed_5 Pyktis_86',1.780000e+02,anger
'fixed_3 Pyktis_50',4.300000e+01,anger
'fixed_10 Liudesys_41',2.740000e+02,sadness
'fixed_10 Liudesys_42',2.210000e+02,sadness
'fixed_8 Pyktis_96',1.380000e+02,anger
'fixed_5 Pyktis_87',3.410000e+02,anger
'fixed_10 Liudesys_43',1.750000e+02,sadness
'fixed_3 Pyktis_51',1.300000e+02,anger
'fixed_8 Pyktis_97',8.800000e+01,anger
'fixed_3 Pyktis_52',1.380000e+02,anger
'fixed_10 Liudesys_44',2.950000e+02,sadness
'fixed_5 Pyktis_88',1.340000e+02,anger
'fixed_8 Pyktis_98',2.400000e+01,anger
'fixed_3 Pyktis_53',2.330000e+02,anger
'fixed_10 Liudesys_45',7.800000e+01,sadness
'fixed_5 Pyktis_89',1.230000e+02,anger
'fixed_10 Liudesys_46',2.710000e+02,sadness
'fixed_8 Pyktis_99',1.900000e+01,anger
'fixed_3 Pyktis_54',2.230000e+02,anger
'fixed_10 Liudesys_47',4.990000e+02,sadness
'fixed_3 Pyktis_55',5.700000e+01,anger
'fixed_9 Dziaugsmas_01',1.820000e+02,joy
'fixed_5 Pyktis_90',2.800000e+01,anger
'fixed_10 Liudesys_48',2.320000e+02,sadness
'fixed_3 Pyktis_56',1.410000e+02,anger
'fixed_5 Pyktis_91',1.940000e+02,anger
'fixed_9 Dziaugsmas_02',3.700000e+01,joy
'fixed_10 Liudesys_49',2.530000e+02,sadness
'fixed_5 Pyktis_92',6.400000e+01,anger
'fixed_10 Liudesys_50',1.710000e+02,sadness
'fixed_3 Pyktis_57',1.400000e+02,anger
'fixed_9 Dziaugsmas_03',1.070000e+02,joy
'fixed_10 Liudesys_51',3.170000e+02,sadness
'fixed_5 Pyktis_93',3.330000e+02,anger
'fixed_10 Liudesys_52',1.580000e+02,sadness
'fixed_3 Pyktis_58',3.170000e+02,anger
'fixed_9 Dziaugsmas_04',2.770000e+02,joy
'fixed_10 Liudesys_53',4.190000e+02,sadness
'fixed_10 Liudesys_54',3.170000e+02,sadness
'fixed_5 Pyktis_94',2.140000e+02,anger
'fixed_5 Pyktis_95',1.100000e+02,anger
'fixed_3 Pyktis_59',2.320000e+02,anger
'fixed_10 Liudesys_55',2.880000e+02,sadness
'fixed_10 Liudesys_56',9.900000e+01,sadness
'fixed_5 Pyktis_96',1.210000e+02,anger
'fixed_3 Pyktis_60',4.000000e+01,anger
'fixed_10 Liudesys_57',2.750000e+02,sadness
'fixed_3 Pyktis_61',3.000000e+01,anger
'fixed_9 Dziaugsmas_05',9.500000e+01,joy
'fixed_10 Liudesys_58',4.720000e+02,sadness
'fixed_5 Pyktis_97',2.980000e+02,anger
'fixed_3 Pyktis_62',2.660000e+02,anger
'fixed_10 Liudesys_59',4.820000e+02,sadness
'fixed_10 Liudesys_60',3.430000e+02,sadness
'fixed_5 Pyktis_98',3.700000e+01,anger
'fixed_3 Pyktis_63',6.600000e+01,anger
'fixed_10 Liudesys_61',1.660000e+02,sadness
'fixed_9 Dziaugsmas_06',2.150000e+02,joy
'fixed_5 Pyktis_99',1.590000e+02,anger
'fixed_10 Liudesys_62',3.190000e+02,sadness
'fixed_3 Pyktis_64',3.010000e+02,anger
'fixed_10 Liudesys_63',4.930000e+02,sadness
'fixed_3 Pyktis_65',9.200000e+01,anger
'fixed_9 Dziaugsmas_07',1.720000e+02,joy
'fixed_3 Pyktis_66',8.100000e+01,anger
'fixed_9 Dziaugsmas_08',1.420000e+02,joy
'fixed_6 Dziaugsmas_01',1.920000e+02,joy
'fixed_10 Liudesys_64',2.370000e+02,sadness
'fixed_3 Pyktis_67',1.650000e+02,anger
'fixed_6 Dziaugsmas_02',2.600000e+01,joy
'fixed_3 Pyktis_68',2.460000e+02,anger
'fixed_10 Liudesys_65',3.650000e+02,sadness
'fixed_9 Dziaugsmas_09',6.500000e+01,joy
'fixed_3 Pyktis_69',2.500000e+02,anger
'fixed_9 Dziaugsmas_10',1.870000e+02,joy
'fixed_10 Liudesys_66',4.300000e+02,sadness
'fixed_3 Pyktis_70',7.800000e+01,anger
'fixed_6 Dziaugsmas_03',1.560000e+02,joy
'fixed_10 Liudesys_67',2.940000e+02,sadness
'fixed_9 Dziaugsmas_100',5.500000e+01,joy
'fixed_3 Pyktis_71',3.170000e+02,anger
'fixed_9 Dziaugsmas_11',6.500000e+01,joy
'fixed_10 Liudesys_68',7.600000e+01,sadness
'fixed_9 Dziaugsmas_12',2.220000e+02,joy
'fixed_10 Liudesys_69',5.450000e+02,sadness
'fixed_6 Dziaugsmas_04',3.010000e+02,joy
'fixed_9 Dziaugsmas_13',2.600000e+02,joy
'fixed_3 Pyktis_72',6.500000e+01,anger
'fixed_6 Dziaugsmas_05',3.970000e+02,joy
'fixed_9 Dziaugsmas_14',8.200000e+01,joy
'fixed_10 Liudesys_70',2.930000e+02,sadness
'fixed_9 Dziaugsmas_15',1.890000e+02,joy
'fixed_3 Pyktis_73',4.800000e+01,anger
'fixed_6 Dziaugsmas_06',1.790000e+02,joy
'fixed_9 Dziaugsmas_16',1.020000e+02,joy
'fixed_3 Pyktis_74',3.270000e+02,anger
'fixed_9 Dziaugsmas_17',9.400000e+01,joy
'fixed_6 Dziaugsmas_07',2.460000e+02,joy
'fixed_10 Liudesys_71',5.230000e+02,sadness
'fixed_3 Pyktis_75',2.600000e+02,anger
'fixed_9 Dziaugsmas_18',1.870000e+02,joy
'fixed_6 Dziaugsmas_08',3.020000e+02,joy
'fixed_3 Pyktis_76',2.530000e+02,anger
'fixed_9 Dziaugsmas_19',2.600000e+02,joy
'fixed_10 Liudesys_72',2.670000e+02,sadness
'fixed_3 Pyktis_77',1.170000e+02,anger
'fixed_6 Dziaugsmas_09',8.900000e+01,joy
'fixed_9 Dziaugsmas_20',1.110000e+02,joy
'fixed_3 Pyktis_78',4.200000e+01,anger
'fixed_6 Dziaugsmas_10',6.500000e+01,joy
'fixed_9 Dziaugsmas_21',8.500000e+01,joy
'fixed_10 Liudesys_73',1.300000e+02,sadness
'fixed_9 Dziaugsmas_22',2.950000e+02,joy
'fixed_9 Dziaugsmas_23',1.180000e+02,joy
'fixed_3 Pyktis_79',3.260000e+02,anger
'fixed_9 Dziaugsmas_24',1.410000e+02,joy
'fixed_6 Dziaugsmas_100',3.650000e+02,joy
'fixed_9 Dziaugsmas_25',1.260000e+02,joy
'fixed_3 Pyktis_80',1.870000e+02,anger
'fixed_6 Dziaugsmas_11',4.600000e+01,joy
'fixed_10 Liudesys_74',3.530000e+02,sadness
'fixed_9 Dziaugsmas_26',4.900000e+01,joy
'fixed_3 Pyktis_81',1.920000e+02,anger
'fixed_6 Dziaugsmas_12',2.980000e+02,joy
'fixed_9 Dziaugsmas_27',9.300000e+01,joy
'fixed_9 Dziaugsmas_28',8.300000e+01,joy
'fixed_10 Liudesys_75',1.610000e+02,sadness
'fixed_9 Dziaugsmas_29',1.310000e+02,joy
'fixed_6 Dziaugsmas_13',3.670000e+02,joy
'fixed_9 Dziaugsmas_30',2.610000e+02,joy
'fixed_10 Liudesys_76',3.330000e+02,sadness
'fixed_3 Pyktis_82',7.000000e+01,anger
'fixed_9 Dziaugsmas_31',5.200000e+01,joy
'fixed_6 Dziaugsmas_14',1.420000e+02,joy
'fixed_3 Pyktis_83',1.790000e+02,anger
'fixed_10 Liudesys_77',3.850000e+02,sadness
'fixed_9 Dziaugsmas_32',4.400000e+01,joy
'fixed_6 Dziaugsmas_15',2.430000e+02,joy
'fixed_9 Dziaugsmas_33',7.200000e+01,joy
'fixed_10 Liudesys_78',1.070000e+02,sadness
'fixed_3 Pyktis_84',3.800000e+01,anger
'fixed_9 Dziaugsmas_34',9.700000e+01,joy
'fixed_3 Pyktis_85',3.100000e+02,anger
'fixed_9 Dziaugsmas_35',8.200000e+01,joy
'fixed_10 Liudesys_79',1.980000e+02,sadness
'fixed_6 Dziaugsmas_16',1.510000e+02,joy
'fixed_3 Pyktis_86',6.900000e+01,anger
'fixed_9 Dziaugsmas_36',6.100000e+01,joy
'fixed_10 Liudesys_80',2.210000e+02,sadness
'fixed_9 Dziaugsmas_37',1.750000e+02,joy
'fixed_6 Dziaugsmas_17',9.800000e+01,joy
'fixed_9 Dziaugsmas_38',1.540000e+02,joy
'fixed_3 Pyktis_87',7.700000e+01,anger
'fixed_6 Dziaugsmas_18',8.500000e+01,joy
'fixed_9 Dziaugsmas_39',2.820000e+02,joy
'fixed_9 Dziaugsmas_40',1.150000e+02,joy
'fixed_3 Pyktis_88',7.300000e+01,anger
'fixed_10 Liudesys_81',2.930000e+02,sadness
'fixed_10 Liudesys_82',1.500000e+02,sadness
'fixed_6 Dziaugsmas_19',3.740000e+02,joy
'fixed_9 Dziaugsmas_41',2.410000e+02,joy
'fixed_9 Dziaugsmas_42',6.100000e+01,joy
'fixed_3 Pyktis_89',1.990000e+02,anger
'fixed_9 Dziaugsmas_43',1.140000e+02,joy
'fixed_9 Dziaugsmas_44',2.350000e+02,joy
'fixed_6 Dziaugsmas_20',3.260000e+02,joy
'fixed_9 Dziaugsmas_45',3.050000e+02,joy
'fixed_3 Pyktis_90',2.900000e+01,anger
'fixed_9 Dziaugsmas_46',1.950000e+02,joy
'fixed_6 Dziaugsmas_21',3.480000e+02,joy
'fixed_3 Pyktis_91',1.470000e+02,anger
'fixed_10 Liudesys_83',1.830000e+02,sadness
'fixed_9 Dziaugsmas_47',9.300000e+01,joy
'fixed_10 Liudesys_84',5.300000e+01,sadness
'fixed_9 Dziaugsmas_48',1.270000e+02,joy
'fixed_6 Dziaugsmas_22',9.300000e+01,joy
'fixed_3 Pyktis_92',7.300000e+01,anger
'fixed_9 Dziaugsmas_49',9.100000e+01,joy
'fixed_10 Liudesys_85',4.700000e+02,sadness
'fixed_10 Liudesys_86',4.400000e+02,sadness
'fixed_9 Dziaugsmas_50',1.900000e+02,joy
'fixed_9 Dziaugsmas_51',9.100000e+01,joy
'fixed_6 Dziaugsmas_23',1.310000e+02,joy
'fixed_9 Dziaugsmas_52',1.890000e+02,joy
'fixed_3 Pyktis_93',2.910000e+02,anger
'fixed_6 Dziaugsmas_24',1.350000e+02,joy
'fixed_10 Liudesys_87',1.340000e+02,sadness
'fixed_9 Dziaugsmas_53',5.500000e+01,joy
'fixed_6 Dziaugsmas_25',1.260000e+02,joy
'fixed_3 Pyktis_94',1.760000e+02,anger
'fixed_10 Liudesys_88',3.660000e+02,sadness
'fixed_9 Dziaugsmas_54',2.770000e+02,joy
'fixed_9 Dziaugsmas_55',9.900000e+01,joy
'fixed_9 Dziaugsmas_56',1.740000e+02,joy
'fixed_9 Dziaugsmas_57',1.300000e+02,joy
'fixed_3 Pyktis_95',2.340000e+02,anger
'fixed_10 Liudesys_89',2.510000e+02,sadness
'fixed_6 Dziaugsmas_26',4.300000e+01,joy
'fixed_10 Liudesys_90',1.650000e+02,sadness
'fixed_10 Liudesys_91',1.530000e+02,sadness
'fixed_9 Dziaugsmas_58',2.170000e+02,joy
'fixed_3 Pyktis_96',1.560000e+02,anger
'fixed_6 Dziaugsmas_27',9.300000e+01,joy
'fixed_9 Dziaugsmas_59',3.020000e+02,joy
'fixed_9 Dziaugsmas_60',9.600000e+01,joy
'fixed_9 Dziaugsmas_61',6.900000e+01,joy
'fixed_3 Pyktis_97',2.810000e+02,anger
'fixed_10 Liudesys_92',1.780000e+02,sadness
'fixed_6 Dziaugsmas_28',1.880000e+02,joy
'fixed_9 Dziaugsmas_62',2.910000e+02,joy
'fixed_9 Dziaugsmas_63',3.550000e+02,joy
'fixed_9 Dziaugsmas_64',9.800000e+01,joy
'fixed_10 Liudesys_93',4.450000e+02,sadness
'fixed_9 Dziaugsmas_65',1.400000e+02,joy
'fixed_3 Pyktis_98',3.000000e+01,anger
'fixed_6 Dziaugsmas_29',3.280000e+02,joy
'fixed_9 Dziaugsmas_66',8.100000e+01,joy
'fixed_3 Pyktis_99',3.100000e+01,anger
'fixed_10 Liudesys_94',3.530000e+02,sadness
'fixed_6 Dziaugsmas_30',3.210000e+02,joy
'fixed_9 Dziaugsmas_67',1.940000e+02,joy
'fixed_4 Dziaugsmas_01',1.780000e+02,joy
'fixed_9 Dziaugsmas_68',2.460000e+02,joy
'fixed_6 Dziaugsmas_31',4.100000e+01,joy
'fixed_4 Dziaugsmas_02',1.500000e+02,joy
'fixed_10 Liudesys_95',4.210000e+02,sadness
'fixed_6 Dziaugsmas_32',8.700000e+01,joy
'fixed_9 Dziaugsmas_69',3.650000e+02,joy
'fixed_4 Dziaugsmas_03',3.400000e+02,joy
'fixed_9 Dziaugsmas_70',1.010000e+02,joy
'fixed_6 Dziaugsmas_33',7.400000e+01,joy
'fixed_9 Dziaugsmas_71',1.040000e+02,joy
'fixed_4 Dziaugsmas_04',1.210000e+02,joy
'fixed_6 Dziaugsmas_34',8.900000e+01,joy
'fixed_4 Dziaugsmas_05',1.850000e+02,joy
'fixed_9 Dziaugsmas_72',1.460000e+02,joy
'fixed_10 Liudesys_96',2.140000e+02,sadness
'fixed_6 Dziaugsmas_35',9.300000e+01,joy
'fixed_4 Dziaugsmas_06',5.800000e+01,joy
'fixed_9 Dziaugsmas_73',2.410000e+02,joy
'fixed_4 Dziaugsmas_07',1.950000e+02,joy
'fixed_6 Dziaugsmas_36',8.300000e+01,joy
'fixed_9 Dziaugsmas_74',4.500000e+01,joy
'fixed_10 Liudesys_97',3.020000e+02,sadness
'fixed_6 Dziaugsmas_37',2.620000e+02,joy
'fixed_4 Dziaugsmas_08',8.400000e+01,joy
'fixed_9 Dziaugsmas_75',2.670000e+02,joy
'fixed_6 Dziaugsmas_38',4.800000e+01,joy
'fixed_9 Dziaugsmas_76',2.910000e+02,joy
'fixed_4 Dziaugsmas_09',6.400000e+01,joy
'fixed_9 Dziaugsmas_77',1.620000e+02,joy
'fixed_10 Liudesys_98',1.140000e+02,sadness
'fixed_6 Dziaugsmas_39',2.410000e+02,joy
'fixed_9 Dziaugsmas_78',7.300000e+01,joy
'fixed_4 Dziaugsmas_10',2.080000e+02,joy
'fixed_9 Dziaugsmas_79',1.250000e+02,joy
'fixed_6 Dziaugsmas_40',3.300000e+02,joy
'fixed_9 Dziaugsmas_80',2.070000e+02,joy
'fixed_9 Dziaugsmas_81',1.980000e+02,joy
'fixed_9 Dziaugsmas_82',1.190000e+02,joy
'fixed_9 Dziaugsmas_83',1.330000e+02,joy
'fixed_9 Dziaugsmas_84',5.800000e+01,joy
'fixed_9 Dziaugsmas_85',6.700000e+01,joy
'fixed_4 Dziaugsmas_100',3.800000e+02,joy
'fixed_10 Liudesys_99',4.060000e+02,sadness
'fixed_6 Dziaugsmas_41',1.310000e+02,joy
'fixed_9 Dziaugsmas_86',1.000000e+02,joy
'fixed_10 Neutrali_01',1.630000e+02,neutral
'fixed_4 Dziaugsmas_11',6.600000e+01,joy
'fixed_10 Neutrali_02',3.400000e+01,neutral
'fixed_10 Neutrali_03',1.430000e+02,neutral
'fixed_10 Neutrali_04',2.820000e+02,neutral
'fixed_10 Neutrali_05',1.180000e+02,neutral
'fixed_10 Neutrali_06',1.140000e+02,neutral
'fixed_6 Dziaugsmas_42',1.850000e+02,joy
'fixed_10 Neutrali_07',2.260000e+02,neutral
'fixed_9 Dziaugsmas_87',1.190000e+02,joy
'fixed_10 Neutrali_08',2.690000e+02,neutral
'fixed_9 Dziaugsmas_88',1.640000e+02,joy
'fixed_9 Dziaugsmas_89',2.690000e+02,joy
'fixed_9 Dziaugsmas_90',1.060000e+02,joy
'fixed_10 Neutrali_09',8.100000e+01,neutral
'fixed_10 Neutrali_10',9.000000e+01,neutral
'fixed_10 Neutrali_11',2.210000e+02,neutral
'fixed_10 Neutrali_12',1.310000e+02,neutral
'fixed_10 Neutrali_13',2.420000e+02,neutral
'fixed_10 Neutrali_14',9.300000e+01,neutral
'fixed_4 Dziaugsmas_12',2.480000e+02,joy
'fixed_10 Neutrali_15',2.440000e+02,neutral
'fixed_9 Dziaugsmas_91',3.270000e+02,joy
'fixed_10 Neutrali_16',1.130000e+02,neutral
'fixed_6 Dziaugsmas_43',1.400000e+02,joy
'fixed_9 Dziaugsmas_92',9.600000e+01,joy
'fixed_10 Neutrali_17',1.100000e+02,neutral
'fixed_9 Dziaugsmas_93',1.210000e+02,joy
'fixed_6 Dziaugsmas_44',2.410000e+02,joy
'fixed_4 Dziaugsmas_13',2.590000e+02,joy
'fixed_9 Dziaugsmas_94',1.970000e+02,joy
'fixed_4 Dziaugsmas_14',1.730000e+02,joy
'fixed_6 Dziaugsmas_45',2.930000e+02,joy
'fixed_9 Dziaugsmas_95',2.600000e+02,joy
'fixed_9 Dziaugsmas_96',1.040000e+02,joy
'fixed_10 Neutrali_18',2.590000e+02,neutral
'fixed_9 Dziaugsmas_97',4.250000e+02,joy
'fixed_10 Neutrali_19',2.420000e+02,neutral
'fixed_4 Dziaugsmas_15',2.160000e+02,joy
'fixed_9 Dziaugsmas_98',5.100000e+01,joy
'fixed_6 Dziaugsmas_46',2.530000e+02,joy
'fixed_9 Dziaugsmas_99',4.400000e+01,joy
'fixed_10 Neutrali_20',2.380000e+02,neutral
'fixed_4 Dziaugsmas_16',7.300000e+01,joy
'fixed_9 Liudesys_01',2.260000e+02,sadness
'fixed_9 Liudesys_02',2.390000e+02,sadness
'fixed_10 Neutrali_21',1.790000e+02,neutral
'fixed_6 Dziaugsmas_47',6.200000e+01,joy
'fixed_4 Dziaugsmas_17',6.600000e+01,joy
'fixed_9 Liudesys_03',1.240000e+02,sadness
'fixed_9 Liudesys_04',1.920000e+02,sadness
'fixed_9 Liudesys_05',1.580000e+02,sadness
'fixed_9 Liudesys_06',2.200000e+02,sadness
'fixed_4 Dziaugsmas_18',1.840000e+02,joy
'fixed_10 Neutrali_22',2.920000e+02,neutral
'fixed_6 Dziaugsmas_48',4.500000e+01,joy
'fixed_9 Liudesys_07',2.650000e+02,sadness
'fixed_9 Liudesys_08',1.790000e+02,sadness
'fixed_10 Neutrali_23',1.200000e+02,neutral
'fixed_4 Dziaugsmas_19',2.710000e+02,joy
'fixed_9 Liudesys_09',1.560000e+02,sadness
'fixed_4 Dziaugsmas_20',2.330000e+02,joy
'fixed_9 Liudesys_10',1.510000e+02,sadness
'fixed_10 Neutrali_24',3.520000e+02,neutral
'fixed_4 Dziaugsmas_21',1.400000e+02,joy
'fixed_6 Dziaugsmas_49',1.060000e+02,joy
'fixed_10 Neutrali_25',1.380000e+02,neutral
'fixed_4 Dziaugsmas_22',3.660000e+02,joy
'fixed_9 Liudesys_100',1.530000e+02,sadness
'fixed_9 Liudesys_11',8.000000e+01,sadness
'fixed_6 Dziaugsmas_50',1.600000e+02,joy
'fixed_4 Dziaugsmas_23',9.600000e+01,joy
'fixed_9 Liudesys_12',3.010000e+02,sadness
'fixed_9 Liudesys_13',1.780000e+02,sadness
'fixed_4 Dziaugsmas_24',1.120000e+02,joy
'fixed_10 Neutrali_26',6.500000e+01,neutral
'fixed_9 Liudesys_14',1.550000e+02,sadness
'fixed_6 Dziaugsmas_51',3.520000e+02,joy
'fixed_4 Dziaugsmas_25',2.560000e+02,joy
'fixed_10 Neutrali_27',2.510000e+02,neutral
'fixed_9 Liudesys_15',2.430000e+02,sadness
'fixed_6 Dziaugsmas_52',3.870000e+02,joy
'fixed_10 Neutrali_28',1.310000e+02,neutral
'fixed_9 Liudesys_16',1.720000e+02,sadness
'fixed_9 Liudesys_17',1.390000e+02,sadness
'fixed_4 Dziaugsmas_26',2.900000e+01,joy
'fixed_6 Dziaugsmas_53',3.300000e+01,joy
'fixed_10 Neutrali_29',2.800000e+02,neutral
'fixed_9 Liudesys_18',1.100000e+02,sadness
'fixed_9 Liudesys_19',1.630000e+02,sadness
'fixed_6 Dziaugsmas_54',1.510000e+02,joy
'fixed_4 Dziaugsmas_27',1.590000e+02,joy
'fixed_10 Neutrali_30',9.900000e+01,neutral
'fixed_9 Liudesys_20',1.710000e+02,sadness
'fixed_4 Dziaugsmas_28',3.430000e+02,joy
'fixed_4 Dziaugsmas_29',3.250000e+02,joy
'fixed_9 Liudesys_21',1.070000e+02,sadness
'fixed_10 Neutrali_31',7.000000e+01,neutral
'fixed_6 Dziaugsmas_55',9.100000e+01,joy
'fixed_4 Dziaugsmas_30',6.600000e+01,joy
'fixed_9 Liudesys_22',1.500000e+02,sadness
'fixed_6 Dziaugsmas_56',5.500000e+01,joy
'fixed_10 Neutrali_32',1.070000e+02,neutral
'fixed_9 Liudesys_23',1.730000e+02,sadness
'fixed_4 Dziaugsmas_31',3.800000e+01,joy
'fixed_6 Dziaugsmas_57',1.320000e+02,joy
'fixed_10 Neutrali_33',1.800000e+02,neutral
'fixed_4 Dziaugsmas_32',4.500000e+01,joy
'fixed_9 Liudesys_24',3.530000e+02,sadness
'fixed_9 Liudesys_25',1.870000e+02,sadness
'fixed_6 Dziaugsmas_58',3.950000e+02,joy
'fixed_4 Dziaugsmas_33',1.370000e+02,joy
'fixed_9 Liudesys_26',7.800000e+01,sadness
'fixed_6 Dziaugsmas_59',2.620000e+02,joy
'fixed_4 Dziaugsmas_34',3.790000e+02,joy
'fixed_9 Liudesys_27',2.720000e+02,sadness
'fixed_9 Liudesys_28',8.600000e+01,sadness
'fixed_10 Neutrali_34',1.220000e+02,neutral
'fixed_6 Dziaugsmas_60',1.730000e+02,joy
'fixed_9 Liudesys_29',2.770000e+02,sadness
'fixed_4 Dziaugsmas_35',7.500000e+01,joy
'fixed_10 Neutrali_35',9.600000e+01,neutral
'fixed_6 Dziaugsmas_61',1.030000e+02,joy
'fixed_9 Liudesys_30',2.990000e+02,sadness
'fixed_4 Dziaugsmas_36',5.600000e+01,joy
'fixed_10 Neutrali_36',8.000000e+01,neutral
'fixed_6 Dziaugsmas_62',3.330000e+02,joy
'fixed_9 Liudesys_31',4.000000e+01,sadness
'fixed_4 Dziaugsmas_37',3.080000e+02,joy
'fixed_6 Dziaugsmas_63',3.690000e+02,joy
'fixed_9 Liudesys_32',1.140000e+02,sadness
'fixed_4 Dziaugsmas_38',9.300000e+01,joy
'fixed_10 Neutrali_37',1.890000e+02,neutral
'fixed_9 Liudesys_33',1.270000e+02,sadness
'fixed_6 Dziaugsmas_64',8.500000e+01,joy
'fixed_4 Dziaugsmas_39',3.530000e+02,joy
'fixed_10 Neutrali_38',1.410000e+02,neutral
'fixed_9 Liudesys_34',4.420000e+02,sadness
'fixed_4 Dziaugsmas_40',2.710000e+02,joy
'fixed_6 Dziaugsmas_65',1.550000e+02,joy
'fixed_10 Neutrali_39',3.010000e+02,neutral
'fixed_9 Liudesys_35',1.140000e+02,sadness
'fixed_4 Dziaugsmas_41',3.590000e+02,joy
'fixed_9 Liudesys_36',1.020000e+02,sadness
'fixed_10 Neutrali_40',1.290000e+02,neutral
'fixed_6 Dziaugsmas_66',1.000000e+02,joy
'fixed_4 Dziaugsmas_42',1.480000e+02,joy
'fixed_9 Liudesys_37',2.030000e+02,sadness
'fixed_10 Neutrali_41',1.680000e+02,neutral
'fixed_9 Liudesys_38',1.670000e+02,sadness
'fixed_9 Liudesys_39',2.160000e+02,sadness
'fixed_9 Liudesys_40',9.900000e+01,sadness
'fixed_9 Liudesys_41',2.360000e+02,sadness
'fixed_9 Liudesys_42',1.250000e+02,sadness
'fixed_9 Liudesys_43',1.760000e+02,sadness
'fixed_6 Dziaugsmas_67',1.160000e+02,joy
'fixed_4 Dziaugsmas_43',5.730000e+02,joy
'fixed_10 Neutrali_42',6.600000e+01,neutral
'fixed_6 Dziaugsmas_68',3.630000e+02,joy
'fixed_9 Liudesys_44',2.700000e+02,sadness
'fixed_4 Dziaugsmas_44',2.060000e+02,joy
'fixed_10 Neutrali_43',1.250000e+02,neutral
'fixed_6 Dziaugsmas_69',3.260000e+02,joy
'fixed_9 Liudesys_45',2.920000e+02,sadness
'fixed_4 Dziaugsmas_45',2.840000e+02,joy
'fixed_9 Liudesys_46',3.340000e+02,sadness
'fixed_9 Liudesys_47',1.220000e+02,sadness
'fixed_4 Dziaugsmas_46',1.270000e+02,joy
'fixed_6 Dziaugsmas_70',1.160000e+02,joy
'fixed_9 Liudesys_48',1.140000e+02,sadness
'fixed_6 Dziaugsmas_71',3.790000e+02,joy
'fixed_10 Neutrali_44',2.990000e+02,neutral
'fixed_9 Liudesys_49',1.370000e+02,sadness
'fixed_4 Dziaugsmas_47',3.650000e+02,joy
'fixed_10 Neutrali_45',2.530000e+02,neutral
'fixed_9 Liudesys_50',1.700000e+02,sadness
'fixed_6 Dziaugsmas_72',1.720000e+02,joy
'fixed_10 Neutrali_46',1.810000e+02,neutral
'fixed_9 Liudesys_51',1.360000e+02,sadness
'fixed_4 Dziaugsmas_48',1.560000e+02,joy
'fixed_6 Dziaugsmas_73',2.660000e+02,joy
'fixed_10 Neutrali_47',5.100000e+01,neutral
'fixed_9 Liudesys_52',1.900000e+02,sadness
'fixed_4 Dziaugsmas_49',1.920000e+02,joy
'fixed_6 Dziaugsmas_74',3.860000e+02,joy
'fixed_6 Dziaugsmas_75',6.600000e+01,joy
'fixed_9 Liudesys_53',5.800000e+01,sadness
'fixed_4 Dziaugsmas_50',1.500000e+02,joy
'fixed_6 Dziaugsmas_76',3.590000e+02,joy
'fixed_9 Liudesys_54',1.910000e+02,sadness
'fixed_10 Neutrali_48',1.540000e+02,neutral
'fixed_9 Liudesys_55',2.980000e+02,sadness
'fixed_4 Dziaugsmas_51',1.970000e+02,joy
'fixed_6 Dziaugsmas_77',1.940000e+02,joy
'fixed_9 Liudesys_56',1.800000e+02,sadness
'fixed_10 Neutrali_49',1.780000e+02,neutral
'fixed_9 Liudesys_57',1.920000e+02,sadness
'fixed_4 Dziaugsmas_52',1.670000e+02,joy
'fixed_6 Dziaugsmas_78',2.040000e+02,joy
'fixed_9 Liudesys_58',3.470000e+02,sadness
'fixed_4 Dziaugsmas_53',2.530000e+02,joy
'fixed_9 Liudesys_59',2.350000e+02,sadness
'fixed_10 Neutrali_50',3.170000e+02,neutral
'fixed_4 Dziaugsmas_54',2.620000e+02,joy
'fixed_6 Dziaugsmas_79',3.710000e+02,joy
'fixed_10 Neutrali_51',3.140000e+02,neutral
'fixed_9 Liudesys_60',1.120000e+02,sadness
'fixed_6 Dziaugsmas_80',2.340000e+02,joy
'fixed_9 Liudesys_61',6.800000e+01,sadness
'fixed_9 Liudesys_62',6.000000e+01,sadness
